,seqlength,par1_size,par2_size,RF,F1,runtime
439,800,1,564,0,100.0,4.91914701461792
440,800,2,563,0,100.0,6.710777044296265
441,800,1,564,2,99.91134751773049,4.913605213165283
442,800,1,564,0,100.0,4.916624307632446
443,800,2,563,10,99.55673758865247,6.725910902023315
444,800,1,564,2,99.91134751773049,4.931039094924927
445,800,1,564,6,99.7340425531915,4.94106912612915
446,800,1,564,0,100.0,4.9228246212005615
447,800,14,551,8,99.64539007092199,8.276438236236572
448,800,1,564,0,100.0,4.953344345092773
449,800,22,543,14,99.37943262411348,8.849159955978394
450,800,1,564,2,99.91134751773049,4.981739521026611
451,800,4,561,6,99.7340425531915,7.126083612442017
452,800,2,563,4,99.82269503546101,7.037824869155884
453,800,2,563,4,99.82269503546101,6.845988035202026
454,800,6,559,12,99.46808510638297,7.4142067432403564
455,800,1,564,0,100.0,4.990697383880615
456,800,3,562,4,99.82269503546101,6.943659067153931
457,800,1,564,8,99.64539007092199,4.987975835800171
458,800,126,439,12,99.46808510638297,11.936412572860718
459,800,3,562,0,100.0,6.953125238418579
460,800,335,230,36,98.40425531914893,13.838836908340454
461,800,3,562,8,99.64539007092199,6.8941428661346436
462,800,1,564,0,100.0,5.014832258224487
463,800,1,564,0,100.0,4.9892051219940186
464,800,9,556,24,98.93617021276596,8.006808280944824
465,800,58,507,24,98.93617021276596,10.100346565246582
466,800,4,561,18,99.20212765957446,7.068480014801025
467,800,1,564,0,100.0,4.972422361373901
468,800,3,562,2,99.91134751773049,6.90102744102478
469,800,1,564,0,100.0,4.9731855392456055
470,800,3,562,8,99.64539007092199,6.908652067184448
471,800,59,506,6,99.7340425531915,10.029563188552856
472,800,2,563,6,99.7340425531915,6.776662349700928
473,800,1,564,4,99.82269503546101,5.006519556045532
474,800,1,564,0,100.0,4.981040000915527
475,800,4,561,4,99.82269503546101,7.056001901626587
476,800,2,563,6,99.7340425531915,6.74289083480835
477,800,1,564,14,99.37943262411348,4.8974573612213135
478,800,14,551,22,99.02482269503547,8.179871559143066
479,800,6,559,0,100.0,7.320928335189819
480,800,2,563,8,99.64539007092199,6.7077553272247314
481,800,5,560,8,99.64539007092199,7.1224565505981445
482,800,1,564,2,99.91134751773049,4.90809178352356
483,800,1,564,2,99.91134751773049,4.871094703674316
484,800,2,563,4,99.82269503546101,6.61566948890686
485,800,1,564,2,99.91134751773049,4.83657693862915
486,800,3,562,2,99.91134751773049,6.7028937339782715
487,800,2,563,2,99.91134751773049,6.648699760437012
488,800,2,563,14,99.37943262411348,6.646214723587036
489,800,1,564,0,100.0,4.868671178817749
490,800,6,559,16,99.29078014184397,7.206262588500977
491,800,1,564,4,99.82269503546101,4.854846000671387
492,800,1,564,6,99.7340425531915,4.943875074386597
493,800,1,564,0,100.0,4.855489253997803
494,800,1,564,0,100.0,4.859784126281738
495,800,1,564,0,100.0,4.857971668243408
496,800,2,563,10,99.55673758865247,6.641914367675781
497,800,13,552,2,99.91134751773049,8.028970003128052
498,800,1,564,2,99.91134751773049,4.857861042022705
499,800,3,562,4,99.82269503546101,6.739742755889893
500,1000,1,564,2,99.91134751773049,4.853307485580444
